gs_name,gene_symbol,gs_exact_source
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g12b,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g1b,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g2a,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g2c,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g2d,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g2e,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g2f,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g3,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g4a,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g4b,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g4e,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g5,hsa00592
KEGG_ALPHA_LINOLENIC_ACID_METABOLISM,Pla2g6,hsa00592
KEGG_ALZHEIMERS_DISEASE,Adam10,hsa05010
KEGG_ALZHEIMERS_DISEASE,Adam17,hsa05010
KEGG_ALZHEIMERS_DISEASE,Apaf1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Apbb1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Aph1a,hsa05010
KEGG_ALZHEIMERS_DISEASE,Apoe,hsa05010
KEGG_ALZHEIMERS_DISEASE,App,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atf6,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp2a1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp2a2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp2a3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5a1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5b,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5c1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5d,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5e,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5g1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5g2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5g3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5pb,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5h,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5j,hsa05010
KEGG_ALZHEIMERS_DISEASE,Atp5o,hsa05010
KEGG_ALZHEIMERS_DISEASE,Bace1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Bace2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Bad,hsa05010
KEGG_ALZHEIMERS_DISEASE,Bid,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cacna1c,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cacna1d,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cacna1f,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cacna1s,hsa05010
KEGG_ALZHEIMERS_DISEASE,Calm1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Calm2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Calm3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Calml3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Calm4,hsa05010
KEGG_ALZHEIMERS_DISEASE,Capn1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Capn2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Casp3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Casp7,hsa05010
KEGG_ALZHEIMERS_DISEASE,Casp8,hsa05010
KEGG_ALZHEIMERS_DISEASE,Casp9,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cdk5,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cdk5r1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Chp1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Chp2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox4i1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox4i2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox5a,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox5b,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox6a1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox6a2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox6b1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox6b2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox6c,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox7a1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox7a2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox7a2l,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox7b,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox7b2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox7c,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox8a,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cox8c,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cyc1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Cycs,hsa05010
KEGG_ALZHEIMERS_DISEASE,Eif2ak3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ern1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Fadd,hsa05010
KEGG_ALZHEIMERS_DISEASE,Fas,hsa05010
KEGG_ALZHEIMERS_DISEASE,Gapdh,hsa05010
KEGG_ALZHEIMERS_DISEASE,Gnaq,hsa05010
KEGG_ALZHEIMERS_DISEASE,Grin1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Grin2a,hsa05010
KEGG_ALZHEIMERS_DISEASE,Grin2b,hsa05010
KEGG_ALZHEIMERS_DISEASE,Grin2c,hsa05010
KEGG_ALZHEIMERS_DISEASE,Grin2d,hsa05010
KEGG_ALZHEIMERS_DISEASE,Gsk3b,hsa05010
KEGG_ALZHEIMERS_DISEASE,Hsd17b10,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ide,hsa05010
KEGG_ALZHEIMERS_DISEASE,Il1b,hsa05010
KEGG_ALZHEIMERS_DISEASE,Itpr1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Itpr2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Itpr3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Lpl,hsa05010
KEGG_ALZHEIMERS_DISEASE,Lrp1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Mapk1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Mapk3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Mapt,hsa05010
KEGG_ALZHEIMERS_DISEASE,Mme,hsa05010
KEGG_ALZHEIMERS_DISEASE,mt-Atp6,hsa05010
KEGG_ALZHEIMERS_DISEASE,mt-Atp8,hsa05010
KEGG_ALZHEIMERS_DISEASE,mt-Co1,hsa05010
KEGG_ALZHEIMERS_DISEASE,mt-Co2,hsa05010
KEGG_ALZHEIMERS_DISEASE,mt-Co3,hsa05010
KEGG_ALZHEIMERS_DISEASE,mt-Cytb,hsa05010
KEGG_ALZHEIMERS_DISEASE,Nae1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ncstn,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa10,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa4,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa4l2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa5,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa6,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa7,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa8,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufa9,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufab1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb10,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb4,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb5,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb6,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb7,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb8,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufb9,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufc1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufc2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufs1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufs2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufs3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufs4,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufs5,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufs6,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufs7,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufs8,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufv1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufv2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ndufv3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Nos1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Plcb1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Plcb2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Plcb3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Plcb4,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ppp3ca,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ppp3cb,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ppp3cc,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ppp3r1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ppp3r2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Psen1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Psen2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Psenen,hsa05010
KEGG_ALZHEIMERS_DISEASE,Ryr3,hsa05010
KEGG_ALZHEIMERS_DISEASE,Sdha,hsa05010
KEGG_ALZHEIMERS_DISEASE,Sdhb,hsa05010
KEGG_ALZHEIMERS_DISEASE,Sdhc,hsa05010
KEGG_ALZHEIMERS_DISEASE,Sdhd,hsa05010
KEGG_ALZHEIMERS_DISEASE,Snca,hsa05010
KEGG_ALZHEIMERS_DISEASE,Tnf,hsa05010
KEGG_ALZHEIMERS_DISEASE,Tnfrsf1a,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcr10,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcr11,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcrb,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcrc1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcrc2,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcrfs1,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcrh,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcrh,hsa05010
KEGG_ALZHEIMERS_DISEASE,Uqcrq,hsa05010
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Aars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Aars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Cars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Cars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Dars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Dars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Ears2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Eprs,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Fars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Farsa,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Farsb,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Gars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Hars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Hars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Iars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Iars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Kars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Lars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Lars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Mars1,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Mars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Mtfmt,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Nars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Nars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Pars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Pstk,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Qars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Rars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Rars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Sars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Sars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Sepsecs,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Tars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Tars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Tarsl2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Vars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Vars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Wars1,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Wars2,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Yars,hsa00970
KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,Yars2,hsa00970
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Amdhd2,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Chia1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Chit1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Cmas,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Cyb5r1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Cyb5r3,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Fcsk,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Fpgt,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gale,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Galk1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Galk2,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Galt,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gck,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gfpt1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gfpt2,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gfus,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gmds,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gmppa,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gmppb,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gne,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gnpda1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gnpda2,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gnpnat1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Gpi1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Hexa,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Hexb,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Hk1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Hk2,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Hk3,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Mpi,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Nagk,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Nanp,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Nans,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Npl,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Pgm1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Pgm2,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Pgm3,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Pmm1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Pmm2,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Renbp,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Uap1,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Ugdh,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Ugp2,hsa00520
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,Uxs1,hsa00520
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Als2,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Apaf1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Bad,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Bax,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Bcl2,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Bcl2l1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Bid,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Casp1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Casp3,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Casp9,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Cat,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Ccs,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Chp1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Chp2,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Cycs,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Daxx,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Derl1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Gpx1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Gria1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Gria2,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Grin1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Grin2a,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Grin2b,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Grin2c,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Grin2d,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Map2k3,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Map2k6,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Map3k5,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Mapk11,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Mapk12,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Mapk13,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Mapk14,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Nefh,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Nefl,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Nefm,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Nos1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Ppp3ca,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Ppp3cb,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Ppp3cc,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Ppp3r1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Ppp3r2,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Prph,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Prph2,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Rab5a,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Rac1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Slc1a2,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Sod1,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Tnf,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Tnfrsf1a,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Tnfrsf1b,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Tomm40,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Tomm40l,hsa05014
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,Trp53,hsa05014
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,B2m,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Calr,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Canx,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Cd4,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Cd74,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Cd8a,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Cd8b1,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Ciita,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Creb1,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Ctsb,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Ctsl,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Ctss,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Q10,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Q7,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,Gm8909,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-D1,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-M2,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Q10,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Q7,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Q10,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Q7,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-DMa,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-DMb1,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Oa,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Ob,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Aa,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Aa,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Ab1,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Ea,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Eb1,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-Eb1,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-T23,hsa04612
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,H2-M3,hsa04612
